date,equity
2016-06-10,10556.002476131538
2016-06-13,10509.495477079796
2016-06-14,10496.129102028475
2016-06-15,10497.286294291054
2016-06-16,10529.185047848334
2016-06-17,10461.919847063062
2016-06-20,10486.098120687295
2016-06-21,10484.918758831844
2016-06-22,10471.026680797097
2016-06-23,10548.396089731494
2016-06-24,10339.397369032476
2016-06-27,10250.180874879985
2016-06-28,10392.062861213488
2016-06-29,10508.045921591958
2016-06-30,10624.835675893035
2016-07-01,10692.015642529084
2016-07-05,10662.525327251498
2016-07-06,10721.000290344458
2016-07-07,10730.468332623683
2016-07-08,10886.783984240534
2016-07-11,10908.580258751777
2016-07-12,10919.600766389425
2016-07-13,10942.361616245986
2016-07-14,10931.77819513147
2016-07-15,10902.294691203431
2016-07-18,10927.80526286699
2016-07-19,10922.181842733249
2016-07-20,10960.573676603404
2016-07-21,10939.792128388921
2016-07-22,10986.054882359118
2016-07-25,10972.39169117774
2016-07-26,10992.298192793265
2016-07-27,11052.253772035543
2016-07-28,11053.172658680227
2016-07-29,11094.642822281527
2016-08-01,11072.330827706108
2016-08-02,10969.209345929889
2016-08-03,11007.807008664744
2016-08-04,11043.411806918746
2016-08-05,11094.755793532431
2016-08-08,11094.761940782439
2016-08-09,11135.358909444658
2016-08-10,11115.787879632124
2016-08-11,11125.023745984039
2016-08-12,11152.185031349847
2016-08-15,11165.84295716182
2016-08-16,11108.643444716085
2016-08-17,11130.809781235652
2016-08-18,11160.350805928374
2016-08-19,11139.12756980899
2016-08-22,11171.593595635957
2016-08-23,11201.414373285092
2016-08-24,11142.698079803768
2016-08-25,11128.40073185137
2016-08-26,11104.613413640418
2016-08-29,11175.695952044098
2016-08-30,11154.462429038826
2016-08-31,11134.052164282381
2016-09-01,11143.955087917904
2016-09-02,11167.08196089812
2016-09-06,11216.090532881413
2016-09-07,11230.57834116469
2016-09-08,11168.084352315205
2016-09-09,10899.878331525939
2016-09-12,11028.089597662762
2016-09-13,10881.440068041227
2016-09-14,10897.806141583051
2016-09-15,10987.003548605355
2016-09-16,10991.51755453905
2016-09-19,10986.28015767039
2016-09-20,10991.8784781098
2016-09-21,11109.72435594361
2016-09-22,11206.967109679392
2016-09-23,11152.865624551589
2016-09-26,11098.070286047419
2016-09-27,11175.853806011672
2016-09-28,11208.396354909433
2016-09-29,11132.401669026627
2016-09-30,11178.450606464759
2016-10-03,11149.141074291161
2016-10-04,11085.495904514082
2016-10-05,11111.626238920368
2016-10-06,11095.077669328773
2016-10-07,11061.477946614812
2016-10-10,11107.922861967521
2016-10-11,10978.107922352536
2016-10-12,10980.35060228564
2016-10-13,10951.095054311139
2016-10-14,10911.117423265148
2016-10-17,10906.595762026984
2016-10-18,10972.852139150156
2016-10-19,10992.564017897997
2016-10-20,10979.376723735315
2016-10-21,10994.743336129884
2016-10-24,11046.649147699773
2016-10-25,11016.511147600922
2016-10-26,10950.252982047043
2016-10-27,10874.859751733427
2016-10-28,10835.371888510954
2016-10-31,10857.787647229623
2016-11-01,10790.501432830273
2016-11-02,10734.527782438874
2016-11-03,10661.423023243524
2016-11-04,10686.636604148807
2016-11-07,10847.277363276178
2016-11-08,10873.102412027767
2016-11-09,10864.505759363845
2016-11-10,10821.301448491802
2016-11-11,10848.166042403165
2016-11-14,10835.935345321814
2016-11-15,10919.6332745155
2016-11-16,10955.290049809659
2016-11-17,10962.077661504303
2016-11-18,10947.812119356753
2016-11-21,11016.744202280515
2016-11-22,11050.856645172418
2016-11-23,11043.78423168044
2016-11-25,11076.514323415522
2016-11-28,11047.506345974551
2016-11-29,11074.348480132991
2016-11-30,10974.936870179756
2016-12-01,10877.786242469012
2016-12-02,10898.295324362129
2016-12-05,10961.263181675433
2016-12-06,10998.914787911179
2016-12-07,11107.801011544669
2016-12-08,11149.365277818393
2016-12-09,11166.17501394723
2016-12-12,11137.196152625573
2016-12-13,11185.910172626564
2016-12-14,11083.780005666102
2016-12-15,11080.287049440221
2016-12-16,11077.727389593585
2016-12-19,11124.255330743494
2016-12-20,11146.300708821316
2016-12-21,11121.487581341107
2016-12-22,11082.700312199871
2016-12-23,11109.911199222368
2016-12-27,11158.691055510923
2016-12-28,11094.241927077233
2016-12-29,11128.114433264267
2016-12-30,11061.362200135434
2017-01-03,11145.109415154646
2017-01-04,11225.54500544684
2017-01-05,11256.988235592249
2017-01-06,11265.03996819295
2017-01-09,11271.30576962417
2017-01-10,11309.097451038449
2017-01-11,11338.795933516192
2017-01-12,11320.024294474177
2017-01-13,11359.910631542676
2017-01-17,11351.135903963423
2017-01-18,11347.664617102731
2017-01-19,11313.338379868273
2017-01-20,11350.337097300486
2017-01-23,11352.236262553617
2017-01-24,11413.37049318814
2017-01-25,11469.783718159923
2017-01-26,11433.763551418169
2017-01-27,11431.527933066856
2017-01-30,11369.692572598211
2017-01-31,11418.179217025312
2017-02-01,11428.881449387549
2017-02-02,11440.285477146032
2017-02-03,11512.510185839872
2017-02-06,11532.349715312579
2017-02-07,11527.516302818198
2017-02-08,11551.743613162307
2017-02-09,11591.558833646359
2017-02-10,11639.321536617332
2017-02-13,11661.725977432759
2017-02-14,11696.756560633019
2017-02-15,11759.186230752099
2017-02-16,11765.130273431942
2017-02-17,11772.171636116502
2017-02-21,11828.086469256201
2017-02-22,11820.326925749054
2017-02-23,11825.840861821389
2017-02-24,11853.767735403404
2017-02-27,11869.29636340322
2017-02-28,11820.298743557531
2017-03-01,11940.024495484651
2017-03-02,11839.481576301127
2017-03-03,11843.730032929736
2017-03-06,11791.547545533535
2017-03-07,11738.916814238599
2017-03-08,11706.319892528874
2017-03-09,11690.870822122124
2017-03-10,11732.038603245133
2017-03-13,11744.201601733666
2017-03-14,11697.330086677426
2017-03-15,11833.21927444916
2017-03-16,11838.644323137411
2017-03-17,11845.089817101645
2017-03-20,11848.486625268537
2017-03-21,11723.672489309558
2017-03-22,11760.957244966667
2017-03-23,11756.584251987546
2017-03-24,11766.328879394337
2017-03-27,11788.628961656015
2017-03-28,11838.034230858128
2017-03-29,11869.834009500273
2017-03-30,11880.301774330357
2017-03-31,11878.946088618584
2017-04-03,11865.590399793704
2017-04-04,11878.733626042549
2017-04-05,11834.1186033667
2017-04-06,11851.176520443389
2017-04-07,11851.870360911167
2017-04-10,11859.207176183305
2017-04-11,11896.214641596667
2017-04-12,11862.269316396929
2017-04-13,11822.527635667795
2017-04-17,11894.847495600785
2017-04-18,11893.119994483142
2017-04-19,11871.992546000249
2017-04-20,11959.17876379174
2017-04-21,11951.358777236377
2017-04-24,12036.419784738988
2017-04-25,12069.839157353141
2017-04-26,12086.50800036186
2017-04-27,12099.557544868352
2017-04-28,12083.751010223046
2017-05-01,12108.189134695833
2017-05-02,12106.219160988052
2017-05-03,12036.721820085102
2017-05-04,12009.58308348776
2017-05-05,12054.278706170006
2017-05-08,12047.258318636344
2017-05-09,12037.479237133026
2017-05-10,12057.280494684817
2017-05-11,12046.013194032092
2017-05-12,12047.018464180162
2017-05-15,12100.525805404297
2017-05-16,12125.988882598926
2017-05-17,11974.118748957502
2017-05-18,12002.04649113139
